店舗名,最寄駅,住所または座標,緯度,経度,掲載URL,オフィシャルHP,備考,電話,営業
癒しの心,大山駅南口,"35.74723347855726, 139.7016599786159",35.74723347855726,139.7016599786159,https://www.esthe-ranking.jp/ooyama/shop-detail/e06a3564-9636-4d79-87a0-255eaea37e6e/,http://www.iyashi.relaxjp.info/,【アイパーク 大山第１ 駐車場】に着いたら、お電話ください。,080-3452-6651,12:00～LAST
紅月,上板橋駅北口,"35.76473239405879, 139.67545219026275",35.76473239405879,139.67545219026275,https://www.esthe-ranking.jp/ooyama/shop-detail/fa0a1d08-3e9a-4fb5-a456-8cfdcd6284ab/,https://clair.work/,上板橋駅北口徒歩2分,070-6650-7888,12:00～LAST
蓮,下赤塚駅北口,東京都板橋区赤塚2-2-18,,,https://www.esthe-ranking.jp/ooyama/shop-detail/8a055560-28b1-4fcb-9442-2f0570f22273/,https://iyashibara.com/hasu/,下赤塚駅北口徒歩1分,070-1293-5678,17:00～翌 04:00
ばんざい,大山駅南口,東京都板橋区大山東町59-6,,,https://www.esthe-ranking.jp/ooyama/shop-detail/4bacb89a-9f09-466d-849a-4f9dfb6ec034/,https://thaibanzai.jp/,大山駅南口徒歩4分,070-8999-8311,12:00～翌 01:00
海の愛,成増駅,東京都,,,https://www.esthe-ranking.jp/ooyama/shop-detail/2e30fcc0-58e5-4bca-88c9-5a9dc52a17ca/,http://hfbm9.xyz/,アクセス欄に住所あり,080-3475-9736,12:00～翌 03:00
タイキ,大山駅,東京都,,,https://www.esthe-ranking.jp/ooyama/shop-detail/3c8f3023-0ea2-4573-aecb-49bf445a5fe8/,http://taiki.relaxease.com/,大山駅徒歩4分,090-1857-3767,12:00～翌 01:00
はな,成増駅,東京都,,,https://www.esthe-ranking.jp/ooyama/shop-detail/c656e80c-2a71-43f6-bee5-4bf6e1e72615/,http://www.narimasumasg.click/colorlove.mensest.net/,成増駅徒歩2分,090-3263-2043,11:00～翌 03:00
バラ,ときわ台駅南口,東京都,,,https://www.esthe-ranking.jp/ooyama/shop-detail/201f29af-73d9-439a-a774-182830c07c3a/,http://www.bara.mensest.com/,ときわ台駅南口徒歩1分,080-7713-6958,10:00～翌 02:00
Fairy（フェアリー）,ときわ台駅南口,東京都,,,https://www.esthe-ranking.jp/ooyama/shop-detail/268998bc-50b9-4c28-ac65-3379c859dd4b/,http://www.fairy.esjp.info/,ときわ台駅南口徒歩2分,070-9301-0561,12:00～LAST
BUA （ブア）,中板橋駅,東京都,,,https://www.esthe-ranking.jp/ooyama/shop-detail/9c633e4a-47b5-44b5-8434-2adc406195ad/,https://bua.relaxease.com/,中板橋駅徒歩1分,03-3973-6300,13:00～翌 01:00
長久,下赤塚駅,東京都,,,https://www.esthe-ranking.jp/ooyama/shop-detail/45688dae-508d-4f7a-8e0e-8756d4b7a223/,http://c-sakura.work/,下赤塚駅徒歩1分,03-4288-8699,13:00～LAST
憩（イコイ）,大山駅南口,東京都,,,https://www.esthe-ranking.jp/ooyama/shop-detail/35af1aad-3c72-4752-8014-8c941e1d14da/,http://c-ikoi.work/,大山駅南口徒歩2分,03-5926-7754,24時間営業
ラベンダー,下赤塚駅北口,東京都,,,https://www.esthe-ranking.jp/ooyama/shop-detail/c6ac091d-554a-4c14-94f2-951cd8696471/,http://coconat.work/,下赤塚駅北口徒歩1分,080-3694-8198,12:00～LAST
サバイサバイ,下赤塚駅,東京都,,,https://www.esthe-ranking.jp/ooyama/shop-detail/e529b739-97ed-4ac4-a5b8-6a67569a351f/,https://sabaisabai-thaimassage.jp/,下赤塚駅徒歩1分,080-2581-7351,11:00～翌 02:00
IRIS（アイリス）,赤羽駅東口,"35.781482719937074, 139.71969969386546",35.781482719937074,139.71969969386546,https://www.esthe-ranking.jp/akabane/shop-detail/321461d3-eb44-46c7-94a4-5ef66d34ae61/,https://bluekoi.iest.in/,赤羽駅東口徒歩3分,070-7662-1397,12:00～翌 05:00
恋人,赤羽駅,"35.78127932842856, 139.71922942882642",35.78127932842856,139.71922942882642,https://www.esthe-ranking.jp/akabane/shop-detail/884a42dc-f711-45d7-8031-c48d44afb398/,http://mj.sh-berhjop.tokyo/,赤羽駅/赤羽岩淵駅に着きましたらお電話ください。,090-2020-8885,11:00～翌 05:00
Miki,赤羽駅南口,東京都北区赤羽南１丁目５−４,,,https://www.esthe-ranking.jp/akabane/shop-detail/295e2361-b02f-46ef-805d-1c8cf8a1e6d3/,https://www.miki.hp-navi.com/,【YANAKA COFFEE 赤羽店】の付近に着いたら、お電話ください。,080-5916-5888,24時間営業
癒しの森,東十条駅北口,東十条駅,,,https://www.esthe-ranking.jp/akabane/shop-detail/8ef45c54-228b-45c1-94c1-9f524d568ebd/,https://iyashinomori.listnavi.xyz/,東十条駅北口徒歩30秒,090-7376-6369,11:00～翌 05:00
カスミ,赤羽駅東口,東京都北区赤羽１丁目３９−４,,,https://www.esthe-ranking.jp/akabane/shop-detail/95100dcc-cdf7-4b6a-a941-81c0146934f7/,http://yozora-massage.work/,赤羽駅東口徒歩3分,070-4469-8190,12:00～LAST
Lagoon（ラグーン）,赤羽駅東口,東京都北区赤羽2-14-2,,,https://www.esthe-ranking.jp/akabane/shop-detail/5a78699a-1df7-4106-9e71-d9191d79b073/,http://www.lagoon.estyojp.com/,赤羽駅東口徒歩5分,080-3348-7899,12:00～翌 02:00
恋,赤羽駅東口,"35.78126744936603, 139.72016347249308",35.78126744936603,139.72016347249308,https://www.esthe-ranking.jp/akabane/shop-detail/0437dbde-ba03-4a44-a67d-489ea90e3874/,https://est1.info/koi/,赤羽駅東口徒歩3分,080-8928-0108,11:00～翌 02:00
我が家,王子駅中央口,東京都北区王子1丁目6-12,,,https://www.esthe-ranking.jp/akabane/shop-detail/06533ac9-c921-4ca2-bcdd-8fbf8c1097a2/,https://wagaya.xyz.mn/,アクセス欄に住所あり,080-9990-3766,12:00～LAST
BEST（ベスト）,赤羽駅東口,"35.77964093684011, 139.7229881331731",35.77964093684011,139.7229881331731,https://www.esthe-ranking.jp/akabane/shop-detail/f4ca9f47-bd50-4d69-a2ae-018ef5c73dd0/,https://best-akabane.work/,赤羽駅東口徒歩3分,070-6435-5888,11:00～LAST
花仙,板橋駅東口,東京都豊島区上池袋４丁目４７−３,,,https://www.esthe-ranking.jp/akabane/shop-detail/0f224c01-6a18-4f64-a2bc-dd3ceaab00bd/,https://i-taba.xyz/,板橋駅東口徒歩2分,080-9282-5188,12:00～翌 02:00
LOVE YOU,東十条駅,"35.76226968378341, 139.72710592729305",35.76226968378341,139.72710592729305,https://www.esthe-ranking.jp/akabane/shop-detail/81cbe424-8b1c-41bd-9936-3d1a8fc8c3f5/,http://zq.sh-hfx1.tokyo/,東十条駅徒歩1分,080-7722-9306,12:00～翌 03:00
First Class,王子駅北口,"35.75579700000001, 139.73855867055224",35.75579700000001,139.73855867055224,https://www.esthe-ranking.jp/akabane/shop-detail/24571d9c-5e20-402f-bce5-20270014b7e8/,http://firstclass.est.sale/,"【新人入店】東京・王子 メンズエステ「First Class」【最大3,000円OFF】⇒100分以上コース限定！★完全個室ワンルーム/★駅より徒歩2分/「メンズエステランキング見た」とご申告で☆ご新規様割引☆",070-2159-5777,11:00～LAST
指先の癒し,東十条駅南口,"35.763791519481664, 139.72897715932405",35.763791519481664,139.72897715932405,https://www.esthe-ranking.jp/akabane/shop-detail/2203ce87-bc77-4e25-bf83-a2c66c3584e6/,https://iyashiesute.com/yubi/,【 東十条駅前郵便局】にお着きましたら電話ください、,090-8340-0418,12:00～LAST
悦楽,板橋駅西口,東京都板橋区板橋１－１３－１０,,,https://www.esthe-ranking.jp/akabane/shop-detail/6ae38136-5bf9-46b8-9b97-90c1e3120685/,https://shop.herums.com/eturaku/,板橋駅西口徒歩2分,080-5068-5918,11:00～翌 02:00
雅（みやび）,王子駅,東京都北区王子1-10-16,,,https://www.esthe-ranking.jp/akabane/shop-detail/bcd60873-d78e-4347-b306-f3a3f8db98cf/,https://miyabi-oj.iest.in/,王子駅徒歩1分,080-7710-5201,11:00～翌 05:00
パイナップル,赤羽駅東口,"35.7793476689208, 139.72280730444047",35.7793476689208,139.72280730444047,https://www.esthe-ranking.jp/akabane/shop-detail/e09b1872-fe00-4aa3-8584-bdb2abb011bc/,http://banana.es-relax.info/,赤羽駅東口徒歩4分,070-9012-2988,24時間営業
愛,上中里駅,"35.74717870452869, 139.74769454420053",35.74717870452869,139.74769454420053,https://www.esthe-ranking.jp/akabane/shop-detail/43725020-a365-46ee-8e58-b5c09e830c70/,https://lovely.cocoii.work/,上中里駅徒歩1分,080-6037-5566,11:00～翌 03:00
邂逅～Kaikou～,蓮根駅東口,"35.78493525595909, 139.67945044082344",35.78493525595909,139.67945044082344,https://www.esthe-ranking.jp/akabane/shop-detail/6471794f-29a2-4332-88f4-bd8ab0a7fda5/,https://kaikou.estx.net/,（隣に駐車場あり）,070-5688-5168,12:00～LAST
萌ラギン,赤羽駅東口,"35.779350383603735, 139.7228088368064",35.779350383603735,139.7228088368064,https://www.esthe-ranking.jp/akabane/shop-detail/5459b37f-38f8-46ad-b613-2bdd24f25922/,http://moeragin.es-relax.info/,「赤羽スズラン通り」着きましたらお電話ください、スタッフより詳しく案内致します。,080-7571-6741,24時間営業
オアシス,十条駅,東京都北区上十条1-11-13,,,https://www.esthe-ranking.jp/akabane/shop-detail/2932f843-1d5b-40df-bc74-734391ed3ae9/,http://starrysky.ebb.jp/,アクセス欄に住所あり,090-8575-7515,13:00～LAST
Clover～四っ葉～,赤羽駅南口,"35.7760348554454, 139.72243785843045",35.7760348554454,139.72243785843045,https://www.esthe-ranking.jp/akabane/shop-detail/fbdc72ac-3695-40b9-ac8d-0b74fd8dbb26/,http://clover.este88.com/,赤羽駅の「ファミリーマート 赤羽駅南店」着きましたら、 ご遠慮なくお電話ください。,090-6654-2703,11:00～翌 04:00
ゆうらく堂,赤羽駅東口,東京都北区赤羽1-2-5,,,https://www.esthe-ranking.jp/akabane/shop-detail/bf84cfc3-803d-4636-b9ab-86cf9767a469/,http://www.yuletang.sh-berokmt.tokyo/,アクセス欄に住所あり,03-5249-1795,12:00～24:00
スマイル,高島平駅東口,東京・板橋区高島平 リラクゼーションエステ,,,https://www.esthe-ranking.jp/akabane/shop-detail/9a9b3add-b9d7-40c1-b9d1-610b5607bef8/,http://topclass-est.net/,高島平駅東口徒歩2分,080-9522-8872,12:00～24:00
Golden Rose,板橋本町駅A2出口,東京都,,,https://www.esthe-ranking.jp/akabane/shop-detail/081da73c-74dc-4389-9e98-fb8afd115d2c/,https://golden-r.relaxjp.com/access.html,板橋本町駅A2出口徒歩1分,080-7806-0040,12:00～LAST
Only One,東十条駅北口,東京都,,,https://www.esthe-ranking.jp/akabane/shop-detail/aabb748f-f24b-46bb-89d4-31b3568eaf30/,https://onlyone-hj.iest.in/,東十条駅北口徒歩30秒,070-4448-4219,12:00～LAST
癒里,浮間舟渡駅,東京都,,,https://www.esthe-ranking.jp/akabane/shop-detail/713ac2a2-82d0-4c2f-8cee-e2a9535a9761/,https://iyasi-sato.est.cm/,浮間舟渡駅徒歩3分,080-7232-0011,13:00～翌 01:00
温熱らくらくサロン,新板橋駅A3出口,東京都,,,https://www.esthe-ranking.jp/akabane/shop-detail/dba2788f-4c06-4856-a3e3-4a9f7b4835f5/,https://www.rakuraku-salon.tokyo/,新板橋駅A3出口徒歩1分,03-6326-9569,10:00～23:00
やすらぎ,王子駅北口,東京都,,,https://www.esthe-ranking.jp/akabane/shop-detail/3347374c-9534-4f34-b793-c694323cd738/,https://tenpo5.iest.info/,王子駅北口徒歩3分,070-3292-8858,12:00～翌 03:00
リラクシア,赤羽駅,東京都,,,https://www.esthe-ranking.jp/akabane/shop-detail/64bb167d-3a18-4e8f-95a8-2f42680145b2/,http://relaxiaest.xyz/,アクセス欄に住所あり,080-3845-6276,11:00～LAST
ワラーリー,赤羽駅東口,東京都,,,https://www.esthe-ranking.jp/akabane/shop-detail/77e76b20-3a15-40cd-974c-a03d3f6cd7df/,http://wararee.thainuad.com/,赤羽駅東口徒歩4分,080-5103-1558,12:00～LAST
百合,赤羽駅東口5分,東京都,,,https://www.esthe-ranking.jp/akabane/shop-detail/de5e5e22-40aa-47ce-bdc8-aba736c7f787/,https://laku-laku.iest.in/,アクセス欄に住所あり,080-9424-0328,13:00～LAST
愛（あい）,赤羽駅東口,東京都,,,https://www.esthe-ranking.jp/akabane/shop-detail/dcf9ab22-7d14-4071-8afb-a5faa55b9dd3/,http://www.es-okoi.link/,赤羽駅東口徒歩3分,080-3727-9963,12:00～LAST
茉莉花（ジャスミン）,亀有駅北口1分,"35.76616009567665, 139.84632399417168",35.76616009567665,139.84632399417168,https://www.esthe-ranking.jp/kameari/shop-detail/e75c936c-dd13-4325-a8d6-f8e9c28e7cfa/,https://jasmine.healrelax.info/,アクセス欄に緯度経度と住所あり,090-4762-5291,11:00～翌 05:00
マカロン,綾瀬駅東口,東京都足立区綾瀬２丁目３７−５,,,https://www.esthe-ranking.jp/kameari/shop-detail/20cae94b-38f4-4f8d-94d8-4da8cb1eafc3/,http://tachiwishlist.hl-web23.work/,綾瀬駅東口徒歩3分,070-4446-5017,12:00～LAST
マーメイド,金町駅北口,"35.7707903527926, 139.87083159575863",35.7707903527926,139.87083159575863,https://www.esthe-ranking.jp/kameari/shop-detail/bf9e8d3e-4b9a-4248-b899-8309ad35982a/,http://muse.xin-pao.online/,まいばすけっと 金町駅北店に着きましたら、ご連絡ください。,070-9081-7386,12:00～翌 03:00
霓裳～ネオン～,亀有駅南口,"35.76440411438926, 139.84764929695666",35.76440411438926,139.84764929695666,https://www.esthe-ranking.jp/kameari/shop-detail/780629e7-b1d5-4091-990c-f23d8370abcb/,https://neon.cure-est.com/,肉のハナマサ 亀有店に着きましたら、電話ください、スタッフ案内いたします。,080-1762-2134,11:00～翌 03:00
rare（レア）,竹ノ塚駅東口,竹ノ塚駅,,,https://www.esthe-ranking.jp/kameari/shop-detail/5b91ad7c-35e1-431d-a899-a3c410d84890/,https://rare.relax88.com/,竹ノ塚駅東口徒歩3分,090-4764-4154,10:00～翌 03:00
水乃木,金町駅,東京都葛飾区東金町１丁目３７−１０,,,https://www.esthe-ranking.jp/kameari/shop-detail/b0f55c7e-ccf8-4ba8-9032-cd6592a557dc/,http://sh-minogi.meiren.tokyo/,ここに着きましたら、お電話ください。,090-3239-8868,12:00～LAST
楽園,綾瀬駅東口,東京都葛飾区小菅４丁目１１−８,,,https://www.esthe-ranking.jp/kameari/shop-detail/14e64374-8e18-49c7-9c6e-788e1d22ddf9/,http://www.sh-hahagfd.tokyo/,綾瀬駅東口徒歩2分,080-2673-4590,12:00～翌 03:00
Colorful（カラフル）,北千住駅西口,"35.74676149012318, 139.80357512822204",35.74676149012318,139.80357512822204,https://www.esthe-ranking.jp/kameari/shop-detail/8b130a69-7b94-4f53-b1c7-3edfa7e32e39/,https://relax.esthe.me/,北千住駅西口徒歩3分,090-4647-9688,12:00～翌 02:00
花海,亀有駅北口,"35.768318, 139.847404",35.768318,139.847404,https://www.esthe-ranking.jp/kameari/shop-detail/08a2a6ce-f456-4930-b331-cbab1873ba28/,https://manzoku666.ests.jp/,亀有駅北口徒歩2分,090-4691-1408,12:00～翌 02:00
楽園,西新井駅西口,東京都足立区西新井栄町２丁目７−４,,,https://www.esthe-ranking.jp/kameari/shop-detail/dac7c541-d7ae-4343-b66b-28c802ba0839/,https://iyashiesute.com/rakuen/,「セブン-イレブン 西新井駅西口店」に着きましたら、お電話ください、スタッフより案内致します。,070-4077-3181,12:00～LAST
北千住ベトナム式マッサージ ハノイちゃん,北千住駅東口,東京都足立区千住旭町12-3,,,https://www.esthe-ranking.jp/kameari/shop-detail/d39c9591-f9c8-4df5-827a-c6eed8603c66/,https://hanoichan.com/,北千住駅東口徒歩2分,050-3490-2220,24時間営業
20代の楽園,竹ノ塚駅東口,"35.792758930538376, 139.791475878091",35.792758930538376,139.791475878091,https://www.esthe-ranking.jp/kameari/shop-detail/f5299923-b591-4f9c-aace-9ae7ae071c6f/,https://20dai-rakuen.navi.mn/,リクスタパーキング竹の塚第29駐車場に着いたら、電話ください,080-1936-6152,11:00～翌 02:30
秘密の花園,綾瀬駅西口,"35.761104722715814, 139.82572109788228",35.761104722715814,139.82572109788228,https://www.esthe-ranking.jp/kameari/shop-detail/44d165ae-ce70-447f-9683-8774a9a6042e/,https://baby-angel.navi.mn/,リクスタパーキング綾瀬中央第1駐車場 に着いたら、電話ください。,090-1092-4812,11:30～翌 02:30
Baby face,西新井駅・竹ノ塚駅,西新井駅,,,https://www.esthe-ranking.jp/kameari/shop-detail/687d723c-95e2-49a8-bfac-0a1d29163c20/,https://angel-girllove.navi.mn/,アクセス欄に住所あり,050-6864-4204,11:00～翌 02:00
桜,金町駅北口,"35.769956525187936, 139.87159255242412",35.769956525187936,139.87159255242412,https://www.esthe-ranking.jp/kameari/shop-detail/1e5f82c8-adf9-401f-a772-b8b92801485f/,https://sakura-kanamati.iest.in/,アクセス欄に緯度経度と住所あり,080-2345-2295,24時間営業
幸運草（クローバー）,綾瀬駅東口,"35.764238773281264, 139.8273645319076",35.764238773281264,139.8273645319076,https://www.esthe-ranking.jp/kameari/shop-detail/5f55c9fc-7e9a-4c9e-b69a-cea7e3353a16/,https://japan-esthe.work/clover/,綾瀬駅東口徒歩2分,080-7178-5678,12:00～翌 01:00
ひまわり,南千住駅南口,東京都荒川区南千住２丁目３１−６,,,https://www.esthe-ranking.jp/kameari/shop-detail/148b0194-4804-4c08-be4a-d667a946638e/,http://nurse.esnavi.work/,南千住駅南口徒歩2分,070-8449-2588,12:00～LAST
ENLES,綾瀬駅西口,"35.76105007365373, 139.82312934110442",35.76105007365373,139.82312934110442,https://www.esthe-ranking.jp/kameari/shop-detail/75b93172-24da-4fea-b466-ceecc3256aa0/,http://mahalo.este.work/,綾瀬駅西口徒歩1分,090-7065-7788,12:00～翌 02:00
輝く星,五反野駅,"35.76904638618629, 139.80985641948143",35.76904638618629,139.80985641948143,https://www.esthe-ranking.jp/kameari/shop-detail/f62a7edf-9c0e-4f56-a625-6537c65f3dc7/,https://kirameku-hosi.iest.in/,アクセス欄に緯度経度と住所あり,070-4380-2019,12:00～翌 05:00
悦楽,亀有駅北口,東京都葛飾区亀有５丁目２０−８,,,https://www.esthe-ranking.jp/kameari/shop-detail/ae5cae4e-553d-4dfa-a2e6-66554438ee94/,https://eturaku.esytl.tokyo/,亀有駅北口徒歩3分,070-7533-3999,12:00～LAST
きらら,北千住駅西口,北千住駅西口,,,https://www.esthe-ranking.jp/kameari/shop-detail/15c4a431-2efd-4d98-96bf-fb6e92a097ab/,https://yoka-senjyu-black.navi.mn/,北千住駅西口徒歩5分,070-9223-8194,12:00～LAST
天使,北千住駅東口,北千住駅,,,https://www.esthe-ranking.jp/kameari/shop-detail/3127c29a-a097-4190-99f2-349400064a5f/,https://angels.iest.in/,北千住駅東口徒歩3分,080-8521-9007,11:00～翌 02:00
心,竹ノ塚駅西口,東京都足立区竹の塚１丁目２８-１０,,,https://www.esthe-ranking.jp/kameari/shop-detail/3da41a81-1a8d-47ff-a46c-ca7c299a1102/,https://zunes.work/,竹ノ塚駅西口徒歩3分のアカスリ＆メンズエステ「心」。落ち着いた完全個室で、厳選セラピストが至福のトリートメントをご提供。極上のアロマオイルと本格アカスリで日々の疲れを優しく解きほぐします。深夜3時まで営業。貴方だけのプライベート空間で、極上の癒やしをお楽しみくださ,090-8150-0900,14:00～翌 03:00
