店舗名,最寄駅,住所または座標,緯度,経度,掲載URL,オフィシャルHP,備考,電話,営業
激アツのコイ,中京競馬場前駅,"35.05938300000003, 136.98819065889555",35.05938300000003,136.98819065889555,https://www.esthe-ranking.jp/owari/shop-detail/3d0abc15-d33a-4b05-babb-a1afac9f98f0/,https://koihime.bdd.jp/,六本木・麻布十番,070-4117-5246,10:00～LAST
Flower（フラワー）,大高駅,愛知県名古屋市緑区鳴海町下汐田152番地5,,,https://www.esthe-ranking.jp/kasadera/shop-detail/4d1c4c4f-2957-41da-aa6a-1ea36846feba/,https://flower.bdd.jp/,緑区にリラクゼーション【Flower - フラワー】がOPENです♪大高駅から近くてアクセス抜群！心がこもった空間で身も心も癒されるマッサージをご提供させていただきます。当店の極上マッサージを体感していただければ、心と体のお手入れもバッチリ完了♪,080-3070-8866,24時間営業
ギューと,柴田駅,"35.07478760974592, 136.91132230613619",35.07478760974592,136.91132230613619,https://www.esthe-ranking.jp/kasadera/shop-detail/393e1eb2-001a-49ab-afd3-b11273b8978a/,https://shinmajyo-brown.navi.mn/,六本木・麻布十番,080-1438-0692,24時間営業
仙桃（せんとう）,笠寺駅,愛知県名古屋市南区弥次ヱ町１丁目１９,,,https://www.esthe-ranking.jp/kasadera/shop-detail/059efea5-15af-47f9-ac44-2be79ed245d7/,http://peachs.sh-rgy.tokyo/,南区、笠寺駅のリラクゼーション【仙桃-せんとう】です！4月28日より新人：ここちゃん/本人保証みきちゃん/本人保証 2名在籍技術最高！団体最大4000円割引の特典実施！店舗前駐車場あり！仕事帰りや買い物ついでにも立ち寄りやすい♪PayPay利用可能！,090-8469-5775,19:00～翌 05:00
楽のや,鳴海駅,愛知県名古屋市緑区鳴海町薬師山１６６−１,,,https://www.esthe-ranking.jp/kasadera/shop-detail/7f5cda59-242a-41b5-ad2e-aa809faf069d/,https://raku-yarosered.navi.mn/,六本木・麻布十番,080-3286-9966,11:00～翌 04:00
ヒーリング,中京競馬場前駅,"35.062644, 136.976205",35.062644,136.976205,https://www.esthe-ranking.jp/kasadera/shop-detail/e1a1d33f-64b4-4178-88be-b61fef5eee3d/,https://healing.dgg.jp/,◆国道1号線沿い◆,090-6859-9166,12:00～翌 02:00
You and Me,笠寺駅,愛知県名古屋市南区本地通1丁目5番地5,,,https://www.esthe-ranking.jp/kasadera/shop-detail/6c8db3cb-a9ce-4c10-88a7-b9458846ebff/,https://youandme.bdd.jp/,所在地：愛知県名古屋市南区本地通1丁目5番地5,070-2472-4017,12:00～LAST
ねこも～みん,鳴海駅,愛知県名古屋市緑区鳴海町上汐田24,,,https://www.esthe-ranking.jp/kasadera/shop-detail/4b88f95f-1b5a-4db1-9354-618a3ee1ab64/,https://nekomo-min.eei.jp/,駐車場 お近くのコインパーキングをご利用下さい。,090-9127-6768,12:00～翌 04:00(受付：11:40〜翌3:00)
華の手,鳴海駅,愛知県名古屋市緑区鳴海町乙子山60-1,,,https://www.esthe-ranking.jp/kasadera/shop-detail/a39f31ae-ce3c-436d-a66a-edce0c29f2fc/,https://hananote.eei.jp/,六本木・麻布十番,070-1066-3014,11:00～翌 04:00
365,柴田駅,"35.07420020987796, 136.9096592705751",35.07420020987796,136.9096592705751,https://www.esthe-ranking.jp/kasadera/shop-detail/f04d936b-77a5-4049-996c-eaeb6aebc405/,https://sanrokugo.eei.jp/,駐車場：近くのコインパーキングをご利用ください。,090-7049-7113,12:00～LAST
ダーリンこっちに来てね,柴田駅,"35.07419787748133, 136.90965967330447",35.07419787748133,136.90965967330447,https://www.esthe-ranking.jp/kasadera/shop-detail/4c798bcf-537a-433a-863e-fc17e16ac3b3/,https://darlingkotchinikitene.eei.jp/,六本木・麻布十番,050-6863-2973,
Belle（ベル）,鳴海駅,"35.07533178904917, 136.94940776591332",35.07533178904917,136.94940776591332,https://www.esthe-ranking.jp/kasadera/shop-detail/ac1ee98e-29a6-470f-8be2-f2a593e65d20/,https://belle.eev.jp/,【なか卯 鳴海店】の近くでお電話して下さい。,070-4465-4327,12:00～翌 02:00
南区・悠楽庵,左京山駅,愛知県名古屋市緑区左京山３０６２,,,https://www.esthe-ranking.jp/kasadera/shop-detail/c8687180-407a-41fd-ac92-76efd72ddfda/,https://nakakawa-yuraku.navi.mn/,六本木・麻布十番,070-9184-3107,11:00～翌 04:00
Hello.Sir,有松駅,"35.080776656484396, 136.97555979854218",35.080776656484396,136.97555979854218,https://www.esthe-ranking.jp/chita/shop-detail/a8d90856-f46c-4d05-b851-48affeea5c58/,https://hellosir.eei.jp/,丁寧でやさしい手技で、日頃の疲れやコリをゆっくりほぐし、気づけば思わず眠ってしまうような心地よさに。少しだけ距離が近くなるような、,050-6863-9241,09:00～翌 03:00
ラビットプリンセス,大高駅,"35.068097432391205, 136.92882048750107",35.068097432391205,136.92882048750107,https://www.esthe-ranking.jp/kasadera/shop-detail/e068ca3d-fd3b-4640-9b67-a02c2b56e80f/,http://bunny.sh-ilp.tokyo/,六本木・麻布十番,090-8263-5590,24時間営業
あいにぃ,大高駅,"35.065798, 136.947289",35.065798,136.947289,https://www.esthe-ranking.jp/kasadera/shop-detail/6372e74c-c2b4-41dd-946a-62dc1d3de945/,https://ainii.llo.jp/,近くの【名古屋市緑区大高町丸根】まで着きましたら、お電話ください,080-5812-6688,12:00～LAST
ジェラシー,鳴海駅,"35.087013, 136.948063",35.087013,136.948063,https://www.esthe-ranking.jp/kasadera/shop-detail/e015230a-7c6d-44b5-96bf-be55e6fe947c/,https://jealousy.eei.jp/,【ファミリーマート（緑浦里店）】付近です,080-5716-5588,12:00～LAST
ブルーローズ,大高駅,愛知県名古屋市緑区大高町鷲津147‐4,,,https://www.esthe-ranking.jp/kasadera/shop-detail/fbcc557c-5fd5-4f09-b52a-e4976c3ba3c1/,https://bluerose.bdd.jp/,六本木・麻布十番,080-9489-3888,12:00～LAST
愛,柴田駅,愛知県全域名古屋・名駅・納屋橋栄新栄町・千種・今池金山・熱田黒川・大曽根星ヶ丘・藤が丘守山・小幡小田井・比良東海通・高畑笠寺・柴田堀田・新瑞橋大須・鶴舞名古屋・昭和区・天白区小牧・春日井尾張・一宮知多・大府・半田西三河・豊田・岡崎東三河・豊橋・豊川,,,https://www.esthe-ranking.jp/toyohashi/shop-detail/cffdf0cf-f0b9-4796-b2eb-d960ee62f265/,https://shop2.es-johokan.com/ai-ai/,六本木・麻布十番,080-6982-7878,10:00～24:00
キュンHeart,小牧駅,愛知県小牧市弥生町75番地,,,https://www.esthe-ranking.jp/komaki/shop-detail/de4f47e4-4e34-4f0c-9bf4-ba75783cf185/,https://kyunheart.ddq.jp/,新人入店中！ももこちゃん&まなちゃんとモエちゃんとみほちゃんとののちゃん&依奈ちゃんとノアちゃん出勤します!!厳選セラピスト！本人保証！コスプレ可愛い！数人団体OK！最大3000円割引できます。PayPay使うできます！店の前に駐車場有！,080-9738-8866,11:00～LAST
ビーチの薫,犬山駅・神領駅,"35.38146585946796, 136.94370771609306",35.38146585946796,136.94370771609306,https://www.esthe-ranking.jp/komaki/shop-detail/dd9ac0c5-af09-4942-aab0-13251752ab0b/,http://kaoru.odj-esute.asia/,松屋犬山店着きましたら電話してください。,080-2677-4583,12:00～翌 03:00
A5少女,小牧駅,"35.291723, 136.921797",35.291723,136.921797,https://www.esthe-ranking.jp/komaki/shop-detail/6850ca1f-006a-4663-9176-c7d6328453df/,https://ichigoichie.xdd.jp/,駐車場は建物の周りの駐車場全部できます。二階できましたよ。新人続く入店よろしくお願いします♪,080-1573-9358,10:00～LAST
美姫,春日井駅,愛知県春日井市鳥居松町,35.156775860689514,136.9076781090328,https://www.esthe-ranking.jp/komaki/shop-detail/4f463557-8d0e-44ff-afd9-17c8217851a1/,https://miki.ooz.jp/,近くにコインパーキング有りますのでご利用ください。,090-8167-5789,24時間営業
甘えん坊,小牧駅,"35.291722432035336, 136.92179698752682",35.291722432035336,136.92179698752682,https://www.esthe-ranking.jp/komaki/shop-detail/7190a369-a365-4667-a077-4e343d1858cb/,https://amaenbou.gzz.jp/,小牧市のリラクゼーション【甘えん坊】です♪小牧駅から近く新規オープン(^｡^)新人入店続くんですよ。駐車場は建物周りの駐車場全部できます。玄関は後ろから入るできます。PayPay 使うできます。最大3000円割引できます。,080-9358-2888,10:00～LAST
陽,瀬戸口駅,"35.20541630235802, 137.07959295257544",35.20541630235802,137.07959295257544,https://www.esthe-ranking.jp/komaki/shop-detail/6506a015-1c2d-44bf-a234-cf8808a4b036/,https://you.evv.jp/,NEW OPEN 瀬戸市リラクゼーション陽~ようです♪ 新人入店・団体ご来店 大歓迎！！瀬戸口駅から近くてアクセス抜群！安心・安全・満足の三拍子揃った施術をご提供します。お客様の体に合わせた癒し技術で疲れやストレスの解消を体感します。,080-6858-8675,12:00～翌 03:00
花蝴蝶（はなこちょう）,犬山駅,愛知県犬山市松本町１丁目,,,https://www.esthe-ranking.jp/komaki/shop-detail/7d92578c-f197-4260-9f7d-170d6713c839/,https://hanakochou.eei.jp/,新規出店OPEN！【花蝴蝶】♪ 犬山駅スグ！から近くてアクセス抜群！,070-4006-2446,11:00～翌 03:00
美女ドキン,前後駅・高蔵寺駅,愛知県豊明市前後町三ツ谷１３５８−４,,,https://www.esthe-ranking.jp/komaki/shop-detail/11973cd4-ec7c-4e19-8b60-213250b84f3d/,http://bijo-dokin.nfj-111.site/,♪PayPay使うできます♪全コース1000円OFF♪駅から近く、アクセス抜群の立地です♪日々の疲れやストレスを芯から解きほぐします♪ 優しい笑顔と丁寧な対応で、貴方のご来店をお待ちしています♪,090-9053-8507,12:00～翌 03:00
スイートハウス,犬山駅,愛知県全域名古屋・名駅・納屋橋栄新栄町・千種・今池金山・熱田黒川・大曽根星ヶ丘・藤が丘守山・小幡小田井・比良東海通・高畑笠寺・柴田堀田・新瑞橋大須・鶴舞名古屋・昭和区・天白区小牧・春日井尾張・一宮知多・大府・半田西三河・豊田・岡崎東三河・豊橋・豊川,,,https://www.esthe-ranking.jp/komaki/shop-detail/4ac515d7-2c46-40ba-a5b9-5f6704cc0a46/,https://sweethouse.eeh.jp/,「イエローハット犬山店」裏に着きましたらご連絡下さい,080-4534-9898,12:00～翌 02:00
おれのバニーちゃん,日進駅,"35.107327896313, 137.04247632231295",35.107327896313,137.04247632231295,https://www.esthe-ranking.jp/komaki/shop-detail/176f7fda-25ff-4099-9ab8-1f96f333203f/,https://orenobunnytyan.eei.jp/,近くの【ファミリーマート（東郷町和合店）】につきましたら、お電話ください,080-8135-6331,12:00～翌 03:00
幸せの風船,小牧原駅,愛知県小牧市小牧２丁目３６,,,https://www.esthe-ranking.jp/komaki/shop-detail/5a594ca0-81bc-4442-bc34-de9110c5baf1/,https://shiawasenofuusen.eew.jp/,六本木・麻布十番,080-7820-8083,11:00～翌 05:00
貴族（キゾク）,長久手古戦場駅,愛知県長久手市仏が根,,,https://www.esthe-ranking.jp/komaki/shop-detail/533cb7ce-5af6-4bb5-8d4c-2a8cc78560bd/,https://kizoku.ooe.jp/,駐車場：あり,090-7572-8555,11:00～翌 03:00
Retreat（リトリート）,平針駅,"35.135851, 137.014903",35.135851,137.014903,https://www.esthe-ranking.jp/komaki/shop-detail/fdff2465-2c3d-400b-9e95-9c5b240eeccf/,https://retreat.eei.jp/,駐車場あります。,090-1758-0066,12:00～翌 03:00
ごほうび,味鋺駅,愛知県春日井市二子町1-8-15,,,https://www.esthe-ranking.jp/komaki/shop-detail/8106f16f-9bb8-4453-bbd4-7695998469e9/,http://gohoubi.refle.shop/,六本木・麻布十番,070-4333-1408,11:00～翌 03:00
IRIS（アイリス）,瀬戸口駅,愛知県瀬戸市菱野町12-3,,,https://www.esthe-ranking.jp/komaki/shop-detail/df96e361-c93c-4fb5-ac17-f3c53663fbae/,https://iris.zzb.jp/,無料駐車場 3台,070-2411-0088,12:00～翌 02:00
Luana（ルアナ）,瀬戸口駅,愛知県瀬戸市緑町1丁目18,,,https://www.esthe-ranking.jp/komaki/shop-detail/c2116214-a269-4515-b3e6-2123fb22fd51/,https://luana.eev.jp/,六本木・麻布十番,090-5327-6777,13:00～LAST
にゃん,勝川駅,"35.228663, 136.952225",35.228663,136.952225,https://www.esthe-ranking.jp/komaki/shop-detail/7d2556fe-e7fc-4036-b5c6-c7fc629df3b2/,https://nyan.eeh.jp/,駐車場 あり,080-8812-4141,09:00～翌 06:00
イタズラなKISS,春日井駅,"35.245817, 136.986508",35.245817,136.986508,https://www.esthe-ranking.jp/komaki/shop-detail/2b284479-7caf-440a-a971-7960d65afe9d/,https://itazuranakiss.bdd.jp/,駐車場 有り（※共有の駐車場）,080-3066-8007,12:00～LAST
秘密の愛言葉,春日井駅,"35.244236, 136.984951",35.244236,136.984951,https://www.esthe-ranking.jp/komaki/shop-detail/f4fcb693-243f-42bb-ac5f-373c4be74b7f/,https://himitunoaikotoba.eei.jp/,"春日井駅から近くてアクセス抜群！18時まで1,000円割引でとってもお得ですよ！優しいセラピストにいっぱい癒されちゃいましょっ！！仮眠もできて便利なお店♪",080-8130-5703,24時間営業
星空（ほしぞら）,小牧口駅,"35.280315, 136.91779",35.280315,136.91779,https://www.esthe-ranking.jp/komaki/shop-detail/09cb0bec-8245-4069-9b52-50847bc0517a/,https://moyuruomoi.eeh.jp/,NEW「星空～ほしぞら」です♪小牧駅近く、クーポン有り♪ゆったりくつろげる空間で、心も体もリフレッシュして頂けます♪癒しのプロの手によって、心身ともにご満足いただけるはず。,080-5155-1616,12:00～翌 03:00
恋愛1番,犬山口駅,"35.375247453246494, 136.932392",35.375247453246494,136.932392,https://www.esthe-ranking.jp/komaki/shop-detail/9ed9e21a-943f-4177-a3f0-947881b40c7c/,http://number1.refle.shop/,小牧・春日井エリアのアジアンエステ - 恋愛1番のアクセス - 全国メンズエステランキング,080-1819-4790,24時間営業
猫系彼女,勝川駅,"35.229856406340346, 136.95630162779278",35.229856406340346,136.95630162779278,https://www.esthe-ranking.jp/komaki/shop-detail/c8123aba-9c2c-4a25-a4e1-2fc3d00826b3/,https://kaya.dgg.jp/,六本木・麻布十番,090-5286-0383,24時間営業
桃の花（もものはな）,味美駅,愛知県春日井市味美白山町１丁目,,,https://www.esthe-ranking.jp/komaki/shop-detail/d279990c-e3b9-4cff-8006-b8a0c432ab02/,http://yukinohana1.refle.shop/,ヤマナカ味美店のお近くについたら、ご連絡ください。,080-8921-6439,11:00～翌 03:00
秋,赤池駅,愛知県全域名古屋・名駅・納屋橋栄新栄町・千種・今池金山・熱田黒川・大曽根星ヶ丘・藤が丘守山・小幡小田井・比良東海通・高畑笠寺・柴田堀田・新瑞橋大須・鶴舞名古屋・昭和区・天白区小牧・春日井尾張・一宮知多・大府・半田西三河・豊田・岡崎東三河・豊橋・豊川,,,https://www.esthe-ranking.jp/tsurumai/shop-detail/d8aec164-1a08-4670-82b5-994481ec9c7f/,https://aromarirakuaki.eei.jp/,六本木・麻布十番,070-1631-7717,11:30～24:30
らくらく～楽々～,瀬戸口駅,"35.205419, 137.079594",35.205419,137.079594,https://www.esthe-ranking.jp/komaki/shop-detail/e02e09fc-1b24-4eaa-9bc7-aab73986cc6f/,https://rakuraku.gvv.jp/,駐車場：あり,080-5759-9444,12:00～翌 03:00
Lucky Star,小牧駅,"35.294609, 136.902745",35.294609,136.902745,https://www.esthe-ranking.jp/komaki/shop-detail/ad9e0294-7e45-44dc-82ba-7ba42a84fdbf/,https://nekochan.zzm.jp/,NEW OPEN！Lucky Starです！駐車場完備！クーポン有り！充実のコース内容,080-9485-2807,12:00～翌 03:00
ぴんくのぴいち,日進駅,"35.10188528280582, 137.07514517458728",35.10188528280582,137.07514517458728,https://www.esthe-ranking.jp/komaki/shop-detail/edef8eef-feeb-4fa5-944a-ccf2226bdeee/,https://pinknopeach.eei.jp/,駐車場 あります。コインパーキングご利用の場合は、当店が駐車料金を負担いたします。,090-8180-0197,11:00～翌 02:00
楓（かえで）,杁ヶ池公園駅,"35.172829, 137.03439",35.172829,137.03439,https://www.esthe-ranking.jp/komaki/shop-detail/72c00ce4-1c63-4a66-8f8e-19795830cc3d/,https://kaede.ddq.jp/,地図の駐車場に着きましたらお電話ください。ご案内します。,080-3686-5531,24時間営業
Sweet Kiss（スイートキス）,日進駅,"35.12117751564715, 137.05417644047375",35.12117751564715,137.05417644047375,https://www.esthe-ranking.jp/komaki/shop-detail/99d85c82-0398-4a24-929a-c1c2ed4483fd/,https://sweetkiss.eei.jp/,無料駐車場がございます。,080-2154-3280,24時間営業
ドキドキ信号,前後駅,"35.054852, 136.985532",35.054852,136.985532,https://www.esthe-ranking.jp/komaki/shop-detail/855e85ae-f540-4a10-af57-b441881accff/,https://dokidokisingo.eei.jp/,近くにつきましたら、お電話ください,080-7710-9054,12:00～翌 03:00
POPSTAR,勝川駅,"35.22875100000002, 136.95218218998923",35.22875100000002,136.95218218998923,https://www.esthe-ranking.jp/komaki/shop-detail/53a61880-9da7-4fea-97e3-a45f697c4e44/,https://popstar.bdd.jp/,勝川駅から近くてアクセス抜群！癒しを極めた彼女たちのマッサージをお届けいたします！,070-2617-1698,24時間営業
